customer_id,credit_score_band,utilization_pct,delinquency_count_12mo,account_age_months,default_label,credit_profile_note
acct_0009817,poor,0.527,11,8,1,"Poor band with 52.7% utilization, 11 delinquencies, and has defaulted."
acct_0009818,good,0.051,12,14,0,"Good band with 5.1% utilization, 12 delinquencies, and has not defaulted."
acct_0009819,good,0.905,2,169,0,"Good band with 90.5% utilization, 2 delinquencies, and has not defaulted."
acct_0009820,good,0.143,7,118,1,"Good band with 14.3% utilization, 7 delinquencies, and has defaulted."
acct_0009821,fair,0.396,7,154,0,"Fair band with 39.6% utilization, 7 delinquencies, and has not defaulted."
acct_0009822,fair,0.838,5,201,0,"Fair band with 83.8% utilization, 5 delinquencies, and has not defaulted."
acct_0009823,good,0.238,4,185,0,"Good band with 23.8% utilization, 4 delinquencies, and has not defaulted."
acct_0009824,fair,0.56,10,35,0,"Fair band with 56.0% utilization, 10 delinquencies, and has not defaulted."
acct_0009825,poor,0.709,6,35,0,"Poor band with 70.9% utilization, 6 delinquencies, and has not defaulted."
acct_0009826,fair,0.779,1,76,0,"Fair band with 77.9% utilization, 1 delinquency, and no default."
acct_0009827,poor,0.307,12,79,1,"Poor band with 30.7% utilization, 12 delinquencies, and defaulted."
acct_0009828,good,0.983,0,174,0,"Good band with 98.3% utilization, no delinquencies, and no default."
acct_0009829,excellent,0.028,4,51,0,"Excellent band with 2.8% utilization, 4 delinquencies, and no default."
acct_0009830,fair,0.777,4,12,0,"Fair band with 77.7% utilization, 4 delinquencies, and no default."
acct_0009831,good,0.27,1,135,0,"Good band with 27.0% utilization, 1 delinquency, and no default."
acct_0009832,fair,0.131,3,39,0,"Fair band with 13.1% utilization, 3 delinquencies, and no default."
acct_0009833,fair,0.42,12,240,0,"Fair band with 42.0% utilization, 12 delinquencies, and no default."
acct_0009834,poor,0.464,12,54,1,"Poor band with 46.4% utilization, 12 delinquencies, and defaulted."
acct_0009835,good,0.824,3,133,0,"Good band with 82.4% utilization, 3 delinquencies, and no default."
acct_0009836,good,0.35,3,209,0,"Good band with 35.0% utilization, 3 delinquencies, and no default."
acct_0009837,good,0.233,12,237,0,"Good band with 23.3% utilization, 12 delinquencies, and no default."
acct_0009838,poor,0.625,9,172,0,"Poor band with 62.5% utilization, 9 delinquencies, and no default."
acct_0009839,fair,0.722,9,191,0,"Fair band with 72.2% utilization, 9 delinquencies, and no default."
acct_0009840,excellent,0.418,3,83,0,"Excellent band with 41.8% utilization, 3 delinquencies, and no default."
acct_0009841,excellent,0.121,1,229,0,"Excellent band with 12.1% utilization, 1 delinquency, and no default."
acct_0009842,fair,0.398,11,149,0,"Fair band with 39.8% utilization, 11 delinquencies, and no default."
acct_0009843,good,0.865,0,133,0,"Good band with 86.5% utilization, no delinquencies, and no default."
acct_0009844,fair,0.679,5,38,0,"Fair band with 67.9% utilization, 5 delinquencies, and no default."
acct_0009845,good,0.241,1,8,0,"Good band with 24.1% utilization, 1 delinquency, and no default."
acct_0009846,fair,0.965,5,82,0,"Fair band with 96.5% utilization, 5 delinquencies, and no default."
acct_0009847,good,0.98,0,156,0,"Good band with 98.0% utilization, no delinquencies, and no default."
acct_0009848,fair,0.421,1,27,0,"Fair band with 42.1% utilization, 1 delinquency, and no default."
acct_0009849,fair,0.667,11,3,0,"Fair band with 66.7% utilization, 11 delinquencies, and no default."
acct_0009850,excellent,0.022,4,135,0,"Excellent band with 2.2% utilization, 4 delinquencies, and no default."
acct_0009851,fair,0.72,9,144,0,"Fair band, 72% utilization, 9 delinquencies, has not defaulted."
acct_0009852,fair,0.58,7,138,0,"Fair band, 58% utilization, 7 delinquencies, has not defaulted."
acct_0009853,good,0.561,0,89,0,"Good band, 56% utilization, no delinquencies, has not defaulted."
acct_0009854,good,0.581,3,41,0,"Good band, 58% utilization, 3 delinquencies, has not defaulted."
acct_0009855,excellent,0.323,1,180,0,"Excellent band, 32% utilization, 1 delinquency, has not defaulted."
acct_0009856,excellent,0.186,0,80,0,"Excellent band, 19% utilization, no delinquencies, has not defaulted."
acct_0009857,excellent,0.127,3,236,0,"Excellent band, 13% utilization, 3 delinquencies, has not defaulted."
acct_0009858,poor,0.64,11,69,0,"Poor band, 64% utilization, 11 delinquencies, has not defaulted."
acct_0009859,excellent,0.057,12,182,0,"Excellent band, 6% utilization, 12 delinquencies, has not defaulted."
acct_0009860,good,0.542,7,49,0,"Good band, 54% utilization, 7 delinquencies, has not defaulted."
acct_0009861,poor,0.882,10,145,0,"Poor band, 88% utilization, 10 delinquencies, has not defaulted."
acct_0009862,poor,0.73,11,67,0,"Poor band, 73% utilization, 11 delinquencies, has not defaulted."
acct_0009863,excellent,0.168,3,235,0,"Excellent band, 17% utilization, 3 delinquencies, has not defaulted."
acct_0009864,fair,0.702,7,46,0,"Fair band, 70% utilization, 7 delinquencies, has not defaulted."
acct_0009865,good,0.387,1,168,0,"Good band, 39% utilization, 1 delinquency, has not defaulted."
acct_0009866,good,0.363,6,161,0,"Good band, 36% utilization, 6 delinquencies, has not defaulted."
acct_0009867,fair,0.991,7,173,0,"Fair band, 99% utilization, 7 delinquencies, has not defaulted."
acct_0009868,excellent,0.073,2,168,0,"Excellent band, 7% utilization, 2 delinquencies, has not defaulted."
acct_0009869,good,0.617,2,186,0,"Good band, 62% utilization, 2 delinquencies, has not defaulted."
acct_0009870,poor,0.538,12,146,1,"Poor band, 54% utilization, 12 delinquencies, has defaulted."
acct_0009871,fair,0.696,1,162,0,"Fair band, 70% utilization, 1 delinquency, has not defaulted."
acct_0009872,good,0.307,5,228,0,"Good band, 31% utilization, 5 delinquencies, has not defaulted."
acct_0009873,poor,1,8,73,1,"Poor band, 100% utilization, 8 delinquencies, has defaulted."
acct_0009874,fair,0.956,3,235,0,"Fair band, 96% utilization, 3 delinquencies, has not defaulted."
acct_0009875,good,0.607,8,212,0,"Good band, 61% utilization, 8 delinquencies, has not defaulted."
acct_0009876,good,0.399,3,48,0,"Good band with 39.9% utilization, 3 delinquencies, and has not defaulted."
acct_0009877,poor,0.712,11,48,0,"Poor band with 71.2% utilization, 11 delinquencies, and has not defaulted."
acct_0009878,good,0.338,5,179,0,"Good band with 33.8% utilization, 5 delinquencies, and has not defaulted."
acct_0009879,poor,0.697,9,144,1,"Poor band with 69.7% utilization, 9 delinquencies, and has defaulted."
acct_0009880,good,0.439,8,162,0,"Good band with 43.9% utilization, 8 delinquencies, and has not defaulted."
acct_0009881,good,0.153,5,66,0,"Good band with 15.3% utilization, 5 delinquencies, and has not defaulted."
acct_0009882,fair,0.76,8,128,1,"Fair band with 76.0% utilization, 8 delinquencies, and has defaulted."
acct_0009883,good,0.958,4,221,0,"Good band with 95.8% utilization, 4 delinquencies, and has not defaulted."
acct_0009884,good,0.326,5,25,0,"Good band with 32.6% utilization, 5 delinquencies, and has not defaulted."
acct_0009885,good,0.683,2,202,0,"Good band with 68.3% utilization, 2 delinquencies, and has not defaulted."
acct_0009886,excellent,0.324,2,239,0,"Excellent band with 32.4% utilization, 2 delinquencies, and has not defaulted."
acct_0009887,good,0.168,9,89,0,"Good band with 16.8% utilization, 9 delinquencies, and has not defaulted."
acct_0009888,fair,0.617,4,87,0,"Fair band with 61.7% utilization, 4 delinquencies, and has not defaulted."
acct_0009889,poor,0.857,12,107,1,"Poor band with 85.7% utilization, 12 delinquencies, and has defaulted."
acct_0009890,good,0.007,9,8,0,"Good band with 0.7% utilization, 9 delinquencies, and has not defaulted."
acct_0009891,good,0.417,1,62,0,"Good band with 41.7% utilization, 1 delinquency, and has not defaulted."
acct_0009892,excellent,0.038,0,176,0,"Excellent band with 3.8% utilization, 0 delinquencies, and has not defaulted."
acct_0009893,fair,0.879,3,96,0,"Fair band with 87.9% utilization, 3 delinquencies, and has not defaulted."
acct_0009894,fair,0.89,10,238,0,"Fair band with 89.0% utilization, 10 delinquencies, and has not defaulted."
acct_0009895,poor,0.845,9,79,0,"Poor band with 84.5% utilization, 9 delinquencies, and has not defaulted."
acct_0009896,good,0.362,9,159,0,"Good band with 36.2% utilization, 9 delinquencies, and has not defaulted."
acct_0009897,good,0.498,5,229,0,"Good band with 49.8% utilization, 5 delinquencies, and has not defaulted."
acct_0009898,good,0.536,5,124,0,"Good band with 53.6% utilization, 5 delinquencies, and has not defaulted."
acct_0009899,fair,0.925,0,60,0,"Fair band with 92.5% utilization, 0 delinquencies, and has not defaulted."
acct_0009900,poor,0.962,11,150,0,"Poor band with 96.2% utilization, 11 delinquencies, and has not defaulted."
acct_0009901,good,0.319,1,46,0,"Good band, 31.9% utilization, 1 delinquency, no default."
acct_0009902,good,0.925,0,105,0,"Good band, 92.5% utilization, no delinquency, no default."
acct_0009903,fair,0.689,11,16,1,"Fair band, 68.9% utilization, 11 delinquencies, defaulted."
acct_0009904,good,0.248,7,187,0,"Good band, 24.8% utilization, 7 delinquencies, no default."
acct_0009905,good,0.506,0,85,0,"Good band, 50.6% utilization, no delinquency, no default."
acct_0009906,poor,0.821,4,4,0,"Poor band, 82.1% utilization, 4 delinquencies, no default."
acct_0009907,fair,0.841,6,76,1,"Fair band, 84.1% utilization, 6 delinquencies, defaulted."
acct_0009908,excellent,0.198,0,150,0,"Excellent band, 19.8% utilization, no delinquency, no default."
acct_0009909,good,0.1,7,162,0,"Good band, 10% utilization, 7 delinquencies, no default."
acct_0009910,good,0.724,1,140,0,"Good band, 72.4% utilization, 1 delinquency, no default."
acct_0009911,excellent,0.216,0,173,0,"Excellent band, 21.6% utilization, no delinquency, no default."
acct_0009912,fair,0.452,8,6,0,"Fair band, 45.2% utilization, 8 delinquencies, no default."
acct_0009913,poor,0.464,9,189,0,"Poor band, 46.4% utilization, 9 delinquencies, no default."
acct_0009914,good,0.184,7,59,0,"Good band, 18.4% utilization, 7 delinquencies, no default."
acct_0009915,good,0.36,3,128,0,"Good band, 36% utilization, 3 delinquencies, no default."
acct_0009916,poor,0.695,12,136,0,"Poor band, 69.5% utilization, 12 delinquencies, no default."
acct_0009917,good,0.294,3,0,0,"Good band, 29.4% utilization, 3 delinquencies, no default."
acct_0009918,good,0.856,2,226,0,"Good band, 85.6% utilization, 2 delinquencies, no default."
acct_0009919,good,0.321,3,85,0,"Good band, 32.1% utilization, 3 delinquencies, no default."
acct_0009920,poor,0.96,11,136,1,"Poor band, 96% utilization, 11 delinquencies, defaulted."
acct_0009921,excellent,0.059,5,224,0,"Excellent band, 5.9% utilization, 5 delinquencies, no default."
acct_0009922,excellent,0.488,2,73,0,"Excellent band, 48.8% utilization, 2 delinquencies, no default."
acct_0009923,good,0.199,12,150,0,"Good band, 19.9% utilization, 12 delinquencies, no default."
acct_0009924,fair,0.928,3,139,0,"Fair band, 92.8% utilization, 3 delinquencies, no default."
acct_0009925,poor,0.666,8,35,0,"Poor band, 66.6% utilization, 8 delinquencies, no default."
acct_0009926,good,0.148,4,75,0,"Good band with 14.8% utilization, 4 delinquencies, and no default."
acct_0009927,excellent,0.1,2,39,0,"Excellent band with 10% utilization, 2 delinquencies, and no default."
acct_0009928,excellent,0.222,0,56,0,"Excellent band with 22.2% utilization, no delinquencies, and no default."
acct_0009929,poor,0.313,12,98,0,"Poor band with 31.3% utilization, 12 delinquencies, and no default."
acct_0009930,good,0.892,0,216,0,"Good band with 89.2% utilization, no delinquencies, and no default."
acct_0009931,poor,0.795,8,167,0,"Poor band with 79.5% utilization, 8 delinquencies, and no default."
acct_0009932,excellent,0.309,0,141,0,"Excellent band with 30.9% utilization, no delinquencies, and no default."
acct_0009933,good,0.915,0,202,0,"Good band with 91.5% utilization, no delinquencies, and no default."
acct_0009934,excellent,0.252,0,221,0,"Excellent band with 25.2% utilization, no delinquencies, and no default."
acct_0009935,excellent,0.057,1,127,0,"Excellent band with 5.7% utilization, 1 delinquency, and no default."
acct_0009936,good,0.061,5,153,0,"Good band with 6.1% utilization, 5 delinquencies, and no default."
acct_0009937,fair,0.415,6,10,0,"Fair band with 41.5% utilization, 6 delinquencies, and no default."
acct_0009938,good,0.779,0,11,0,"Good band with 77.9% utilization, no delinquencies, and no default."
acct_0009939,fair,0.546,5,69,0,"Fair band with 54.6% utilization, 5 delinquencies, and no default."
acct_0009940,good,0.705,6,188,0,"Good band with 70.5% utilization, 6 delinquencies, and no default."
acct_0009941,fair,0.217,5,133,0,"Fair band with 21.7% utilization, 5 delinquencies, and no default."
acct_0009942,excellent,0.299,0,237,0,"Excellent band with 29.9% utilization, no delinquencies, and no default."
acct_0009943,poor,0.456,12,35,1,"Poor band with 45.6% utilization, 12 delinquencies, and defaulted."
acct_0009944,fair,0.836,1,48,0,"Fair band with 83.6% utilization, 1 delinquency, and no default."
acct_0009945,excellent,0.026,0,51,1,"Excellent band with 2.6% utilization, no delinquencies, and defaulted."
acct_0009946,poor,0.915,4,9,0,"Poor band with 91.5% utilization, 4 delinquencies, and no default."
acct_0009947,poor,0.892,12,154,1,"Poor band with 89.2% utilization, 12 delinquencies, and defaulted."
acct_0009948,good,0.352,8,78,0,"Good band with 35.2% utilization, 8 delinquencies, and no default."
acct_0009949,good,0.347,5,115,0,"Good band with 34.7% utilization, 5 delinquencies, and no default."
acct_0009950,good,0.58,2,5,0,"Good band with 58% utilization, 2 delinquencies, and no default."
acct_0009951,excellent,0.018,2,57,0,"Excellent band with low utilization at 1.8% and 2 delinquencies, no default."
acct_0009952,good,0.345,3,10,0,"Good band with moderate utilization at 34.5% and 3 delinquencies, no default."
acct_0009953,fair,0.904,9,191,0,"Fair band with high utilization at 90.4% and 9 delinquencies, no default."
acct_0009954,poor,0.867,5,114,1,"Poor band with high utilization at 86.7%, 5 delinquencies, and defaulted."
acct_0009955,poor,0.564,11,151,0,"Poor band with moderate utilization at 56.4%, 11 delinquencies, no default."
acct_0009956,good,0.308,8,231,0,"Good band with moderate utilization at 30.8% and 8 delinquencies, no default."
acct_0009957,good,0.186,7,191,0,"Good band with low utilization at 18.6% and 7 delinquencies, no default."
acct_0009958,poor,0.478,11,38,0,"Poor band with moderate utilization at 47.8% and 11 delinquencies, no default."
acct_0009959,fair,0.476,12,216,1,"Fair band with moderate utilization at 47.6%, 12 delinquencies, and defaulted."
acct_0009960,fair,0.507,10,48,1,"Fair band with moderate utilization at 50.7%, 10 delinquencies, and defaulted."
acct_0009961,good,0.951,3,148,0,"Good band with high utilization at 95.1% and 3 delinquencies, no default."
acct_0009962,fair,0.381,9,97,0,"Fair band with moderate utilization at 38.1% and 9 delinquencies, no default."
acct_0009963,good,0.886,0,133,0,"Good band with high utilization at 88.6% and no delinquencies, no default."
acct_0009964,excellent,0.522,1,128,0,"Excellent band with moderate utilization at 52.2% and 1 delinquency, no default."
acct_0009965,good,0.569,5,189,0,"Good band with moderate utilization at 56.9% and 5 delinquencies, no default."
acct_0009966,fair,0.244,11,110,0,"Fair band with low utilization at 24.4% and 11 delinquencies, no default."
acct_0009967,good,0.26,11,229,0,"Good band with low utilization at 26.0% and 11 delinquencies, no default."
acct_0009968,fair,0.717,5,78,0,"Fair band with high utilization at 71.7% and 5 delinquencies, no default."
acct_0009969,good,0.349,6,6,0,"Good band with moderate utilization at 34.9% and 6 delinquencies, no default."
acct_0009970,good,0.703,6,227,0,"Good band with high utilization at 70.3% and 6 delinquencies, no default."
acct_0009971,poor,0.776,10,151,0,"Poor band with high utilization at 77.6% and 10 delinquencies, no default."
