customer_id,account_tenure_months,avg_monthly_spend,home_zip,credit_score_band,risk_tier,delinquency_flag,occupation,segment,profile_summary
acct_0004133,233,269.79,75729,good,high,1,marketing manager,subprime,"High-risk customer with good credit and high spend, reflecting potential financial issues."
acct_0004134,221,221.13,55216,excellent,low,1,nurse,prime,"Long-term customer with excellent credit and high monthly spend, demonstrating solid financial responsibility."
acct_0004135,234,269.83,98828,fair,low,1,barista,prime,"Reliable customer with fair credit and high spend, indicating possible cash flow challenges."
acct_0004136,237,202.89,97401,excellent,low,1,data analyst,prime,"Long-standing customer with excellent credit and high spend, reflecting dependable financial management."
acct_0004137,205,262.77,97654,fair,high,1,sales representative,subprime,"High-risk customer with fair credit and significant monthly spend, suggesting possible financial strain."
acct_0004138,188,702.97,33294,excellent,low,1,executive,prime,"High-spending customer with excellent credit, indicating strong financial stability."
acct_0004139,239,355.17,89279,good,low,1,consultant,prime,"Long-term customer with good credit and high monthly spend, reflecting financial reliability."
acct_0004140,209,122.42,55408,excellent,low,1,teacher,prime,"Stable customer with excellent credit and low spend, indicating responsible financial habits."
acct_0004141,235,279.2,75342,fair,high,1,freelancer,subprime,"High-risk customer with fair credit and high spend, raising concerns about financial stability."
acct_0004142,232,227.85,87356,good,low,1,web developer,prime,"Long-term customer with good credit and high monthly spend, indicating sound financial behavior."
acct_0004143,224,306.46,24699,excellent,low,1,project manager,prime,"Reliable customer with excellent credit and high spend, indicating strong financial health."
acct_0004144,233,374.39,50342,excellent,low,1,financial analyst,prime,"Stable customer with excellent credit and high spend, demonstrating robust financial management."
acct_0004145,204,133.65,21600,good,low,1,graphic designer,prime,"Reliable customer with good credit and moderate spend, indicating responsible financial management."
acct_0004146,215,431.25,35153,excellent,low,1,doctor,prime,"Long-term customer with excellent credit and high monthly spend, reflecting strong financial stability."
acct_0004147,172,222.87,47216,excellent,low,1,electrician,prime,"Stable customer with excellent credit and moderate spend, indicating solid financial habits."
acct_0004148,226,79.22,86991,good,low,1,student,student,"Young customer with good credit and low spend, showing responsible financial behavior."
acct_0004149,233,303.45,87639,fair,high,1,mechanic,subprime,"High-risk customer with fair credit and high monthly spend, indicating potential financial challenges."
acct_0004150,223,378.46,45089,good,high,1,software developer,subprime,"High-risk customer with good credit and high spend, reflecting possible financial instability."
acct_0004151,211,39.72,39627,fair,low,1,Retail Associate,subprime,"Long tenure with low spend, indicating limited financial engagement."
acct_0004152,239,96.73,57764,good,low,1,Office Manager,prime,Stable customer with good credit and moderate monthly spend.
acct_0004153,177,150.78,92067,excellent,low,1,Software Engineer,prime,Excellent credit and high spend reflect a responsible financial profile.
acct_0004154,215,146.42,97886,excellent,low,1,Financial Analyst,prime,Long tenure and excellent credit suggest a reliable and consistent spender.
acct_0004155,210,177.67,30408,excellent,low,1,Marketing Director,prime,High spend with excellent credit indicates strong financial stability.
acct_0004156,230,97.69,26783,good,low,1,Sales Representative,prime,Good credit and moderate spend reflect a dependable customer.
acct_0004157,239,461.18,73609,excellent,low,1,Entrepreneur,prime,High spend and excellent credit indicate a financially secure profile.
acct_0004158,232,655.89,37125,fair,high,1,Construction Worker,subprime,High spend with fair credit poses significant risk.
acct_0004159,222,132.69,27978,good,medium,1,Teacher,prime,Moderate spend and good credit suggest a stable financial profile.
acct_0004160,226,102.36,12796,good,low,1,Graphic Designer,prime,Good credit and moderate spend indicate reliability.
acct_0004161,213,217.03,46288,excellent,low,1,Real Estate Agent,prime,High spend and excellent credit reflect a financially responsible customer.
acct_0004162,185,302.55,45265,good,high,1,Project Manager,subprime,High spend with good credit suggests potential financial instability.
acct_0004163,214,135.97,60674,excellent,low,1,Nurse,prime,Excellent credit and moderate spend indicate a trustworthy customer.
acct_0004164,220,274.9,28016,excellent,low,1,Accountant,prime,High spend with excellent credit reflects strong financial health.
acct_0004165,221,276.69,74292,excellent,low,1,Consultant,prime,High spend and excellent credit indicate a reliable financial profile.
acct_0004166,180,237.67,71202,excellent,low,1,Data Analyst,prime,Excellent credit and high spend signify a solid financial history.
acct_0004167,237,266.28,51610,excellent,low,1,Veterinarian,prime,High spend with excellent credit indicates a low-risk customer.
acct_0004168,228,471.08,26318,excellent,low,1,IT Specialist,prime,High spend and excellent credit reflect financial stability.
acct_0004169,198,635.92,55625,good,high,1,Restaurant Owner,subprime,High spend with good credit presents a potential risk.
acct_0004170,210,424.51,70732,good,low,1,Web Developer,prime,High spend with good credit indicates a reliable customer.
acct_0004171,213,359.58,43544,good,low,1,Operations Manager,prime,High spend and good credit reflect a stable financial profile.
acct_0004172,216,110.94,33712,fair,high,1,Retail Manager,subprime,Low spend and fair credit indicate a higher risk profile.
acct_0004173,239,153.68,55585,good,low,1,Customer Service Rep,prime,Moderate spend with good credit reflects a dependable customer.
acct_0004174,231,432.96,41969,excellent,low,1,Sales Executive,prime,High spend with excellent credit indicates strong financial reliability.
acct_0004175,236,453.67,46045,good,high,1,Business Analyst,subprime,High spend with good credit presents a potential risk to stability.
acct_0004176,205,154.37,41397,good,high,1,Retail Manager,subprime,High-risk customer with good credit and moderate monthly spend.
acct_0004177,194,206.2,37311,excellent,low,1,Software Engineer,prime,Low-risk customer with excellent credit and stable monthly spend.
acct_0004178,223,373.58,74506,good,high,1,Sales Executive,subprime,High-risk customer with good credit and high monthly spend.
acct_0004179,233,466.48,51421,fair,high,1,Freelance Graphic Designer,subprime,High-risk customer with fair credit and very high monthly spend.
acct_0004180,223,175.75,51985,good,low,1,Teacher,prime,Low-risk customer with good credit and consistent monthly spend.
acct_0004181,187,295.86,68777,excellent,low,1,Financial Analyst,prime,Low-risk customer with excellent credit and high monthly spend.
acct_0004182,209,198.45,42516,fair,high,1,Construction Worker,subprime,High-risk customer with fair credit and moderate monthly spend.
acct_0004183,205,190.33,19092,good,high,1,Marketing Specialist,subprime,High-risk customer with good credit and moderate monthly spend.
acct_0004184,226,470.72,86735,excellent,low,1,Physician,prime,Low-risk customer with excellent credit and very high monthly spend.
acct_0004185,208,187.49,15013,excellent,low,1,Nurse,prime,Low-risk customer with excellent credit and consistent monthly spend.
acct_0004186,221,226.74,61474,good,low,1,Accountant,prime,Low-risk customer with good credit and stable monthly spend.
acct_0004187,235,114.17,33923,excellent,low,1,Retail Associate,prime,Low-risk customer with excellent credit and low monthly spend.
acct_0004188,200,230.42,29244,excellent,low,1,Graphic Designer,prime,Low-risk customer with excellent credit and consistent monthly spend.
acct_0004189,203,381.38,13776,excellent,low,1,Sales Manager,prime,Low-risk customer with excellent credit and high monthly spend.
acct_0004190,216,243.28,91007,excellent,low,1,Project Manager,prime,Low-risk customer with excellent credit and stable monthly spend.
acct_0004191,232,329.79,48628,good,low,1,Web Developer,prime,Low-risk customer with good credit and high monthly spend.
acct_0004192,215,429.43,40838,good,low,1,Operations Manager,prime,Low-risk customer with good credit and high monthly spend.
acct_0004193,228,219.61,76709,fair,high,1,Social Worker,subprime,High-risk customer with fair credit and moderate monthly spend.
acct_0004194,227,220.52,13508,excellent,low,1,Data Scientist,prime,Low-risk customer with excellent credit and consistent monthly spend.
acct_0004195,221,192.28,60809,good,high,1,Real Estate Agent,subprime,High-risk customer with good credit and moderate monthly spend.
acct_0004196,239,1034.62,54513,fair,low,1,Retired,prime,Low-risk customer with fair credit and extremely high monthly spend.
acct_0004197,238,168.15,59808,good,low,1,Customer Service Representative,prime,Low-risk customer with good credit and consistent monthly spend.
acct_0004198,210,154.38,21154,good,low,1,Chef,prime,Low-risk customer with good credit and moderate monthly spend.
acct_0004199,186,331.94,95727,good,low,1,Bartender,prime,Low-risk customer with good credit and high monthly spend.
acct_0004200,229,240.29,31461,excellent,low,1,Business Consultant,prime,Low-risk customer with excellent credit and stable monthly spend.
acct_0004201,206,256.07,71059,good,high,1,Retail Manager,retail,"High-risk customer with consistent spending, potential for financial instability."
acct_0004202,238,491.47,77239,good,low,1,Software Engineer,prime,Low-risk customer with excellent spending habits and strong credit history.
acct_0004203,237,465.11,40958,good,high,1,Graphic Designer,retail,"High-risk customer with high monthly spend, indicating possible financial strain."
acct_0004204,225,179.61,21767,excellent,low,1,Accountant,prime,Low-risk customer with excellent credit and stable spending patterns.
acct_0004205,206,146.46,36700,good,medium,1,Sales Associate,medium,"Medium-risk customer with moderate spending, showing potential concerns."
acct_0004206,205,119.73,82624,excellent,low,1,Teacher,low,"Low-risk customer with excellent credit, maintaining low monthly spend."
acct_0004207,234,129.75,91583,good,low,1,Nurse,low,Low-risk customer with consistent spending and good credit profile.
acct_0004208,229,196.87,94320,good,low,1,Marketing Specialist,low,Low-risk customer with stable credit and moderate spending.
acct_0004209,231,65.71,30367,excellent,low,1,Data Analyst,low,Low-risk customer with excellent credit and minimal spending.
acct_0004210,209,402.32,64587,excellent,low,1,Project Manager,low,Low-risk customer with excellent credit and high monthly spend.
acct_0004211,210,171.86,23593,good,low,1,Consultant,low,Low-risk customer with steady spending and good credit.
acct_0004212,236,102.47,73931,good,low,1,Administrative Assistant,low,Low-risk customer with a solid credit profile and low spending.
acct_0004213,226,69.56,47427,excellent,low,1,Pharmacist,low,Low-risk customer with excellent credit and minimal monthly spend.
acct_0004214,232,217.2,74222,good,low,1,Engineer,low,Low-risk customer with good credit and moderate spending.
acct_0004215,239,234.12,71660,good,low,1,Chef,low,Low-risk customer with good credit and consistent spending.
acct_0004216,232,129.08,99351,good,high,1,Retail Supervisor,retail,High-risk customer with fluctuating spending habits and good credit.
